path,speakerId,transcription,intent,intentLbl
../smart-lights-en-close-field/speech_corpus/audio/1076.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Switch the light to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/551.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Illuminate the entrance,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/919.wav,d6044239-2ce5-4340-9284-4b2b77600122,Please turn the brightness up ,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1328.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn up the brightness in the changing room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/990.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Set the bed room lights to two for brightness.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/577.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Increase the brightness in the changing room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1237.wav,b5843f01-177c-4b76-868b-1223dde7e178,Turn the bed room lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1257.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the flat light to twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/983.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Set lights to off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1321.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn the studio lights to thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1047.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Shut off the lights please.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/737.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make the kids bedroom lights a twelve.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/622.wav,4373a208-efd7-4eea-9440-94f52145cd78,It's too dark in the bedroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/823.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please change lights to red.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1580.wav,879c3ade-29b9-4bb5-9272-dabf30186e0e,studio lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/451.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the lights to be brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1543.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,please switch lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/302.wav,143921a6-6caa-417f-bd7e-2732023270c1,Help me dim the lights please.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1198.wav,01356b70-791d-42c4-b14b-56fefa67358f,Turn off the patio lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/110.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Can you set the bathroom light to seventy-three,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1626.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,turn down the lamps a bit,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1470.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,laundry room lights to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1637.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,turn off the lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1448.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,increase brightness of lights .,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1155.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn down the lights in the toilets room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1500.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,make it less bright in the bed room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/950.wav,01efb0b6-4dc5-436e-9639-d313e761d7ad,Put on the lights in the cella at two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/256.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Dim the kids room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/914.wav,4373a208-efd7-4eea-9440-94f52145cd78,Please turn on my parking lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1013.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Set the intensity of the toilet lighting to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1381.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,change all lights to pink color,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/822.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please change entrance lights to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1255.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn the entrance lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/687.wav,b9f313bd-bf1c-4e8a-8077-3c023d195f26,Make it dark in here,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1386.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,change color of garage lights to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/63.wav,4373a208-efd7-4eea-9440-94f52145cd78,Can you change the light in the garden to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/270.wav,01356b70-791d-42c4-b14b-56fefa67358f,Do me a favor and turn the lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1026.wav,74e9b845-0a5a-4af0-959b-5f4fcf28fed3,Set the lights to a less bright setting,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/934.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Please turn up the lighting in the toilets.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/315.wav,01356b70-791d-42c4-b14b-56fefa67358f,Help me turn the light on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1191.wav,62c59086-3e46-4c49-85d6-047f69928fc9,Turn off the lights in the living room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1519.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,pantry lights off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1292.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn the lights on in the bedroom,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/307.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Help me make the light green.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1478.wav,d6044239-2ce5-4340-9284-4b2b77600122,lights need brightened in the lounge,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/370.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I should like to see red lights.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1305.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the lights red in the bed room.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1130.wav,b5843f01-177c-4b76-868b-1223dde7e178,Turn bed room lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1323.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Turn the vestibule lights up,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1073.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Switch on the lights in the kids bedroom.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1041.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Shine the lights at level twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1421.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,entrance should be lit at intensity two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1138.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn down the brightness of the lighting,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/385.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,I want lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/548.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I'm in the basement please turn the lights on.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/389.wav,7f04b6d2-1f2a-4452-80e6-3248409fe5d2,I want living room lights to be changed to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/832.wav,4373a208-efd7-4eea-9440-94f52145cd78,Please change the lighting to twelve in the shed,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1450.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,increase the brightness,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/116.wav,4373a208-efd7-4eea-9440-94f52145cd78,Can you shut off the house lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/187.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Change the lighting of the pantry to thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/411.wav,ffd85e10-f320-427f-b63e-01e81f768397,I want the cubicle lights to be at twenty two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1560.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,put the lights in the office on green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1476.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,lights are off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/131.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you turn on bathroom light,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/744.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Make the light bulbs brighter please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/966.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,Raise the lights in the laundry room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/825.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please change the brightness level in parking area to twenty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/309.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Help me put on the lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1644.wav,aa5bc53b-9148-4b5f-835f-8653c89bc6ae,turn on the lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/981.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Set lights to level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1217.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn on the lights in the bathroom,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/600.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Increase the lights in the garden.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/128.wav,e23027b0-4121-4be8-9b65-f34550c3f4de,Can you turn off the lights in the parking room?,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1392.wav,4e0d0b9b-59da-42f8-ace0-5a795c68a7e8,change the light to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/918.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please turn the brightness of the light bulbs down just a bit.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1596.wav,143921a6-6caa-417f-bd7e-2732023270c1,take all lights off  as soon as possible,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1276.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Turn the lights in the waiting room to five.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1388.wav,4e0d0b9b-59da-42f8-ace0-5a795c68a7e8,change lighting to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1333.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn up the lights in the kids room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/169.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the color of the lights to blue.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1161.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Turn lighting red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1553.wav,4373a208-efd7-4eea-9440-94f52145cd78,please turn off the house lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/383.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I want level twelve to be the setting for the brightness,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/254.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Dim lights please,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/874.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please set lounge brightness at twenty two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1265.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Turn the light intensity to level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/312.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Help me set the lights to fifty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1415.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,dining room lights off please,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/965.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,Raise the lights in the changing room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/740.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Make the large meeting room lights to thirty nine brightness,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/134.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you turn the brightness to ten?,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/299.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Help me decrease the brighenss in backyard,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1111.wav,143921a6-6caa-417f-bd7e-2732023270c1,The lights are too bright and i want it dimmed,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/444.wav,550b9155-6601-488b-82c9-d316036fc144,I want the lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/89.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Can you make the lights brighter?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1319.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the patio light pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/711.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Make the basement lights go on.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1187.wav,974d3dfa-d5ed-4f7a-a2d8-e72d521c69ce,Turn off the lights in the bedroom,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1124.wav,4373a208-efd7-4eea-9440-94f52145cd78,Tone down the brightness in the laundry room.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/573.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Increase light intensity.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/497.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I would like the garage lights on fifty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/206.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the parking room to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/680.wav,4373a208-efd7-4eea-9440-94f52145cd78,Make it brighter in the changing room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/639.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Lets make the lights pink. ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/31.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Are you able to change the lights to turn green?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/713.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Make the bathroom lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1551.wav,4373a208-efd7-4eea-9440-94f52145cd78,please turn off lights everywhere,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/542.wav,ffd85e10-f320-427f-b63e-01e81f768397,I'd prefer the bathroom light to be at thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1006.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Set the cellar lights to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/397.wav,7f04b6d2-1f2a-4452-80e6-3248409fe5d2,I want red lighting.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1252.wav,aa5bc53b-9148-4b5f-835f-8653c89bc6ae,Turn the changing room lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1260.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the kids bedroom light red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/432.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I want the lights at twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/780.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make the lights less bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1114.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,The lights in the kids bedroom are too dark.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/129.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Can you turn off the lights please,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/328.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I don't want there to be lights on anymore,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1538.wav,4373a208-efd7-4eea-9440-94f52145cd78,please need some light,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/257.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the light in the kids bedroom,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/815.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Place the cellar lights in the off postion,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1557.wav,143921a6-6caa-417f-bd7e-2732023270c1,please turn on the lights of changing room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/216.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Could you change the brightness of the lights on the patio to seventy-three?,SetLightBrightness,2
