,Unnamed: 0,path,speakerId,transcription,action,object,location
7198,13350,wavs/speakers/ObdQbr9wyDfbmW4E/854ee250-4451-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Make it louder,increase,volume,none
7199,21466,wavs/speakers/Z7BXPnplxGUjZdmBZ/b9734160-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Turn the sound up,increase,volume,none
7200,12831,wavs/speakers/neaPN7GbBEUex8rV/139c6d00-45d5-11e9-9992-dfba019cb646.wav,neaPN7GbBEUex8rV,Lower the volume,decrease,volume,none
7201,21379,wavs/speakers/ywE435j4gVizvw3R/dd1f2340-4501-11e9-a1ea-79ca03012c0e.wav,ywE435j4gVizvw3R,Turn it down,decrease,volume,none
7202,16022,wavs/speakers/R3mXwwoaX9IoRVKe/7f6e4710-454e-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Open language settings,change language,none,none
7203,4111,wavs/speakers/AvR9dePW88IynbaE/33b32800-4520-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Make it louder,increase,volume,none
7204,3062,wavs/speakers/Pz327QrLaGuxW8Do/55391410-4513-11e9-9539-7f047cfe24d1.wav,Pz327QrLaGuxW8Do,Start the music,activate,music,none
7205,11084,wavs/speakers/kxgXN97ALmHbaezp/e7948a70-4468-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Bring my shoes,bring,shoes,none
7206,14868,wavs/speakers/qNY4Qwveojc8jlm4/86d4aca0-44cd-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn down the temperature,decrease,heat,none
7207,5493,wavs/speakers/d2waAp3pEjiWgrDEY/08c4bdb0-4512-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Turn volume up,increase,volume,none
7208,8094,wavs/speakers/G3QxQd7qGRuXAZda/fa00b3b0-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,I can't hear that,increase,volume,none
7209,4901,wavs/speakers/AY5e3mMgZkIyG3Ox/0e9a1b70-446f-11e9-a9a5-5dbec3b8816a.wav,AY5e3mMgZkIyG3Ox,Bring me my shoes,bring,shoes,none
7210,13932,wavs/speakers/oRrwPDNPlAieQr8Q/d0c317a0-451f-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Turn the washroom lights on,activate,lights,washroom
7211,19058,wavs/speakers/xEYa2wgAQof3wyEO/b5eaadb0-4535-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,OK now switch the main language to English,change language,English,none
7212,12648,wavs/speakers/n5XllaB4gZFwZXkBz/5bf68490-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bedroom heat down,decrease,heat,bedroom
7213,15096,wavs/speakers/qNY4Qwveojc8jlm4/8fbe8e60-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Stop the music,deactivate,music,none
7214,22969,wavs/speakers/zZezMeg5XvcbRdg3/ced9d440-45da-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Washroom lights off,deactivate,lights,washroom
7215,1559,wavs/speakers/eBQAWmMg4gsLYLLa/3e829c00-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Bedroom lights off,deactivate,lights,bedroom
7216,1788,wavs/speakers/NgQEvO2x7Vh3xy2xz/018243f0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn the volume up,increase,volume,none
7217,13219,wavs/speakers/NWAAAQQZDXC5b9Mk/7bde4ef0-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Turn down the temperature in the bedroom,decrease,heat,bedroom
7218,1730,wavs/speakers/eBQAWmMg4gsLYLLa/fb8cb450-450b-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Lights off,deactivate,lights,none
7219,2423,wavs/speakers/7NEaXjeLX3sg3yDB/2e420df0-454d-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Turn up the heat,increase,heat,none
7220,1071,wavs/speakers/52XVOeXMXYuaElyw/a854b450-45c8-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Turn down the volume,decrease,volume,none
7221,15189,wavs/speakers/qNY4Qwveojc8jlm4/586a5240-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Increase the heating,increase,heat,none
7222,12536,wavs/speakers/n5XllaB4gZFwZXkBz/beda23c0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Washroom lights on,activate,lights,washroom
7223,10704,wavs/speakers/kxgXN97ALmHbaezp/78667630-4464-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Bedroom lights on,activate,lights,bedroom
7224,5245,wavs/speakers/BvyakyrDmQfWEABb/14bc1030-4609-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Volume max,increase,volume,none
7225,10657,wavs/speakers/kxgXN97ALmHbaezp/0434d360-4464-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Resume,activate,music,none
7226,21959,wavs/speakers/zaEBPeMY4NUbDnZy/24f683a0-44dc-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Make it quieter,decrease,volume,none
7227,6934,wavs/speakers/EExgNZ9dvgTE3928/582a9430-460f-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Turn on the kitchen lights,activate,lights,kitchen
7228,11263,wavs/speakers/LR5vdbQgp3tlMBzB/2f1f7b90-45cf-11e9-9992-dfba019cb646.wav,LR5vdbQgp3tlMBzB,Far too loud,decrease,volume,none
7229,17818,wavs/speakers/W4XOzzNEbrtZz4dW/3f839da0-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Turn the washroom lights on,activate,lights,washroom
7230,1927,wavs/speakers/73bEEYMKLwtmVwV43/5b5554e0-452b-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Turn on the lights,activate,lights,none
7231,14354,wavs/speakers/oXjpaOq4wVUezb3x/f2f13c80-4510-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Turn the lights off in the kitchen,deactivate,lights,kitchen
7232,2305,wavs/speakers/oOK5kxoW7dskMbaK/3ce8abd0-44ed-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Could you decrease the heating please?,decrease,heat,none
7233,19792,wavs/speakers/xRQE5VD7rRHVdyvM/54082fc0-45c4-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Play,activate,music,none
7234,967,wavs/speakers/9MX3AgZzVgCw4W4j/86c0b1d0-4501-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,Switch off the lights in the kitchen,deactivate,lights,kitchen
7235,17141,wavs/speakers/ro5AaKwypZIqNEp2/21eb8b00-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the temperature down in the washroom,decrease,heat,washroom
7236,6112,wavs/speakers/d3erpmyk9yFlVyrZ/1192ca70-460e-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Increase the temperature in the bedroom,increase,heat,bedroom
7237,13432,wavs/speakers/ObdQbr9wyDfbmW4E/9bce0cd0-4452-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Get me the newspaper,bring,newspaper,none
7238,9077,wavs/speakers/Gym5dABePPHA8mZK9/21893050-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Increase the heating in the bedroom,increase,heat,bedroom
7239,13721,wavs/speakers/oNOZxyvRe3Ikx3La/ff824690-450d-11e9-9539-7f047cfe24d1.wav,oNOZxyvRe3Ikx3La,Volume mute,decrease,volume,none
7240,12123,wavs/speakers/mor8vDGkaOHzLLWBp/2b73c930-4541-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Make it hotter,increase,heat,none
7241,1514,wavs/speakers/k5bqyxx2lzIbrlg9/49532700-452a-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Bring newspaper,bring,newspaper,none
7242,17942,wavs/speakers/W4XOzzNEbrtZz4dW/dccc8cb0-44d0-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Decrease the heating in the bathroom,decrease,heat,washroom
7243,8662,wavs/speakers/gNYvkbx3gof2Y3V9/697c3ca0-44e5-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Set language to German,change language,German,none
7244,21669,wavs/speakers/zaEBPeMY4NUbDnZy/0363a140-44d3-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Switch off the lights in the kitchen,deactivate,lights,kitchen
7245,10864,wavs/speakers/kxgXN97ALmHbaezp/70242240-4466-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Change system language,change language,none,none
7246,5505,wavs/speakers/d2waAp3pEjiWgrDEY/3e3d1870-4512-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,That's too quiet,increase,volume,none
7247,8035,wavs/speakers/G3QxQd7qGRuXAZda/71c6bd50-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn on the lamp,activate,lamp,none
7248,6155,wavs/speakers/d3erpmyk9yFlVyrZ/3a106ec0-460f-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Decrease the temperature in the bathroom,decrease,heat,washroom
7249,3765,wavs/speakers/V4ZbwLm9G5irobWn/15f26c30-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Allow a different language,change language,none,none
7250,21210,wavs/speakers/YbmvamEWQ8faDPx2/93ab62d0-45e9-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,Lights on,activate,lights,none
7251,4456,wavs/speakers/AY5e3mMgZkIyG3Ox/491b7870-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Switch off the lights,deactivate,lights,none
7252,6477,wavs/speakers/DMApMRmGq5hjkyvX/ced56770-45da-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Turn the lights on in the kitchen,activate,lights,kitchen
7253,12680,wavs/speakers/n5XllaB4gZFwZXkBz/ed68dcc0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bring juice,bring,juice,none
7254,18118,wavs/speakers/W4XOzzNEbrtZz4dW/042da800-44d3-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Turn the kitchen temperature up,increase,heat,kitchen
7255,7030,wavs/speakers/EExgNZ9dvgTE3928/f1e134c0-4610-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Turn the kitchen temperature down,decrease,heat,kitchen
7256,3639,wavs/speakers/anvKyBjB5OiP5dYZ/5e5e3300-4576-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn the lights off in the kitchen,deactivate,lights,kitchen
7257,15994,wavs/speakers/R3mXwwoaX9IoRVKe/0e385810-454e-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Bring the newspaper,bring,newspaper,none
7258,12800,wavs/speakers/neaPN7GbBEUex8rV/c8552f80-45d4-11e9-9992-dfba019cb646.wav,neaPN7GbBEUex8rV,Switch off the washroom lights,deactivate,lights,washroom
7259,2722,wavs/speakers/Q4vMvpXkXBsqryvZ/200e5230-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,Set my phone's language to Chinese,change language,Chinese,none
7260,8146,wavs/speakers/G3QxQd7qGRuXAZda/85960a10-45e9-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Increase the temperature in the bathroom,increase,heat,washroom
7261,6770,wavs/speakers/DWmlpyg93YCXAXgE/f0b61000-4504-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Increase the heating in the kitchen,increase,heat,kitchen
7262,21112,wavs/speakers/Xygv5loxdZtrywr9/1da0ab90-452b-11e9-a843-8db76f4b5e29.wav,Xygv5loxdZtrywr9,Increase the heating,increase,heat,none
7263,89,wavs/speakers/7NqqnAOPVVSKnxyv/15677620-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Increase the volume,increase,volume,none
7264,596,wavs/speakers/8B9N9jOOXGUordVG/975813f0-45e5-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Quieter,decrease,volume,none
7265,2274,wavs/speakers/oOK5kxoW7dskMbaK/a88aa560-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Volume lower,decrease,volume,none
7266,552,wavs/speakers/2ojo7YRL7Gck83Z3/faf2d580-45e0-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Volume up,increase,volume,none
7267,15668,wavs/speakers/R3mexpM2YAtdPbL7/c7e4ca40-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,"It’s too loud, turn the volume down",decrease,volume,none
7268,21655,wavs/speakers/zaEBPeMY4NUbDnZy/8f233160-44d2-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Switch the bedroom lights on,activate,lights,bedroom
7269,1548,wavs/speakers/eBQAWmMg4gsLYLLa/1f33ee30-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Turn off the kitchen lights,deactivate,lights,kitchen
7270,221,wavs/speakers/4BrX8aDqK2cLZRYl/c0d5b040-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Switch language,change language,none,none
7271,2167,wavs/speakers/mj4BWeRbp7ildyB9d/14f89850-452a-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Fetch my socks,bring,socks,none
7272,17875,wavs/speakers/W4XOzzNEbrtZz4dW/e17c75a0-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Far too loud,decrease,volume,none
7273,3153,wavs/speakers/V4ejqNL4xbUKkYrV/bac9da00-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Louder please,increase,volume,none
7274,22255,wavs/speakers/ZebMRl5Z7dhrPKRD/451b6cc0-4556-11e9-aa52-bf2189a03a60.wav,ZebMRl5Z7dhrPKRD,Turn up the bedroom heat,increase,heat,bedroom
7275,2487,wavs/speakers/NgXwdx5KkZI5GRWa/7135bf60-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Switch off the lamp,deactivate,lamp,none
7276,6082,wavs/speakers/d3erpmyk9yFlVyrZ/a21fdda0-460c-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Turn volume down,decrease,volume,none
7277,16234,wavs/speakers/R3mXwwoaX9IoRVKe/5d9aed60-4552-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Bathroom heat down,decrease,heat,washroom
7278,8871,wavs/speakers/gvKeNY2D3Rs2jRdL/15616cd0-4599-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Turn sound up,increase,volume,none
7279,19538,wavs/speakers/xRQE5VD7rRHVdyvM/0daf4b20-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Switch on the lights,activate,lights,none
7280,12834,wavs/speakers/neaPN7GbBEUex8rV/1a982540-45d5-11e9-9992-dfba019cb646.wav,neaPN7GbBEUex8rV,Decrease sound levels,decrease,volume,none
7281,18675,wavs/speakers/WYmlNV2rDkSaALOE/436f4840-4436-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,"I need to hear this, increase the volume",increase,volume,none
7282,11738,wavs/speakers/M4ybygBlWqImBn9oZ/3dfb7260-4550-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Bring juice,bring,juice,none
7283,21399,wavs/speakers/Z7BXPnplxGUjZdmBZ/c978bc40-44f5-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Quieter,decrease,volume,none
7284,17227,wavs/speakers/roOVZm7kYzS5d4q3/b23eed20-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn volume up,increase,volume,none
7285,897,wavs/speakers/7B4XmNppyrCK977p/c3a7e2d0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn down the temperature in the bedroom,decrease,heat,bedroom
7286,4601,wavs/speakers/AY5e3mMgZkIyG3Ox/9cd4c510-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Heat down,decrease,heat,none
7287,21815,wavs/speakers/zaEBPeMY4NUbDnZy/44d6b550-44d7-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Use a different language,change language,none,none
7288,12148,wavs/speakers/mor8vDGkaOHzLLWBp/698b2bf0-4541-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Turn the heat up in the bathroom,increase,heat,washroom
7289,7883,wavs/speakers/G3QxQd7qGRuXAZda/aa1aaba0-45e6-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn volume down,decrease,volume,none
7290,3471,wavs/speakers/9Gmnwa5W9PIwaoKq/f1b1cc80-45b1-11e9-bf4b-216bfa333ac2.wav,9Gmnwa5W9PIwaoKq,Turn up the temperature in the kitchen,increase,heat,kitchen
7291,20971,wavs/speakers/Xygv5loxdZtrywr9/3b486550-4519-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Far too quiet,increase,volume,none
7292,16700,wavs/speakers/RjDBre8jzzhdr4YL/cf536ed0-441e-11e9-beaa-1f3e1eab7bff.wav,RjDBre8jzzhdr4YL,Resume music,activate,music,none
7293,10325,wavs/speakers/kNnmb7MdArswxLYw/db3fe270-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn the bedroom lights off,deactivate,lights,bedroom
7294,17976,wavs/speakers/W4XOzzNEbrtZz4dW/36c2f1f0-44d1-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Change system language,change language,none,none
7295,18169,wavs/speakers/W4XOzzNEbrtZz4dW/9a7e2fa0-44d3-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Decrease the heating in the washroom,decrease,heat,washroom
7296,3945,wavs/speakers/anvKyBjB5OiP5dYZ/3ffa0f70-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Increase the heating in the kitchen,increase,heat,kitchen
7297,13246,wavs/speakers/NWAAAQQZDXC5b9Mk/beb7f4b0-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Fetch the newspaper,bring,newspaper,none
7298,6593,wavs/speakers/DMApMRmGq5hjkyvX/df45f8d0-45db-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Decrease the heating,decrease,heat,none
7299,17593,wavs/speakers/Rq9EA8dEeZcEwada2/124a6d60-45dc-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Volume lower,decrease,volume,none
7300,20885,wavs/speakers/xwzgmmv5ZOiVaxXz/ca3fa100-453d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Open language settings,change language,none,none
7301,22281,wavs/speakers/ZebMRl5Z7dhrPKRD/072e3f90-455c-11e9-aa52-bf2189a03a60.wav,ZebMRl5Z7dhrPKRD,Decrease the temperature in the kitchen,decrease,heat,kitchen
7302,1899,wavs/speakers/eBQAWmMg4gsLYLLa/3e637710-4510-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Decrease the heating in the washroom,decrease,heat,washroom
7303,16616,wavs/speakers/RjDBre8jzzhdr4YL/02826810-441a-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Reduce audio volume,decrease,volume,none
7304,1250,wavs/speakers/D4jGxZ7KamfVo4E2V/85b9d2a0-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn the volume up,increase,volume,none
7305,7978,wavs/speakers/G3QxQd7qGRuXAZda/d046bed0-45e7-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Fetch my shoes,bring,shoes,none
7306,14265,wavs/speakers/oXjpaOq4wVUezb3x/fa3cdef0-450f-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Bring the newspaper,bring,newspaper,none
7307,19588,wavs/speakers/xRQE5VD7rRHVdyvM/c083c7d0-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Turn the bathroom lights on,activate,lights,washroom
7308,9016,wavs/speakers/Gym5dABePPHA8mZK9/6ae3d580-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the bathroom lights on,activate,lights,washroom
7309,3341,wavs/speakers/9EWlVBQo9rtqRYdy/b726bba0-45ef-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the temperature in the bedroom up,increase,heat,bedroom
7310,10263,wavs/speakers/kNnmb7MdArswxLYw/1a0aac20-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Volume up,increase,volume,none
7311,11043,wavs/speakers/kxgXN97ALmHbaezp/7b8f30a0-4468-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Bedroom heat down,decrease,heat,bedroom
7312,4513,wavs/speakers/AY5e3mMgZkIyG3Ox/c9fa7f90-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Switch off the lights in the kitchen,deactivate,lights,kitchen
7313,22263,wavs/speakers/ZebMRl5Z7dhrPKRD/80b2db60-4556-11e9-aa52-bf2189a03a60.wav,ZebMRl5Z7dhrPKRD,Washroom heat up,increase,heat,washroom
7314,20983,wavs/speakers/Xygv5loxdZtrywr9/75411810-4519-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Decrease sound levels,decrease,volume,none
7315,13210,wavs/speakers/NWAAAQQZDXC5b9Mk/582edf10-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Less heat,decrease,heat,none
7316,2475,wavs/speakers/NgXwdx5KkZI5GRWa/558790e0-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Turn off the music,deactivate,music,none
7317,2921,wavs/speakers/NgXwdx5KkZI5GRWa/643a3910-45e7-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Set language to Chinese,change language,Chinese,none
7318,18595,wavs/speakers/WYmlNV2rDkSaALOE/a7d1c9d0-4435-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn the temperature up,increase,heat,none
7319,15047,wavs/speakers/qNY4Qwveojc8jlm4/27b2d060-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Change system language,change language,none,none
7320,8857,wavs/speakers/gvKeNY2D3Rs2jRdL/d58d65f0-4598-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Turn on the bathroom lights,activate,lights,washroom
7321,80,wavs/speakers/7NqqnAOPVVSKnxyv/022dbd30-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Switch off the washroom lights,deactivate,lights,washroom
7322,17492,wavs/speakers/Rq9EA8dEeZcEwada2/f26a9890-45da-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the lights off,deactivate,lights,none
7323,1945,wavs/speakers/oOK5kxoW7dskMbaK/d43efcf0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Turn down the heat,decrease,heat,none
7324,11179,wavs/speakers/LR5vdbQgp3tlMBzB/6f7fd960-45ce-11e9-9992-dfba019cb646.wav,LR5vdbQgp3tlMBzB,Turn on the lamp,activate,lamp,none
7325,1872,wavs/speakers/73bEEYMKLwtmVwV43/a3222390-4529-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Increase the temperature in the washroom,increase,heat,washroom
7326,1379,wavs/speakers/k5bqyxx2lzIbrlg9/05d2fd80-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Switch on the bathroom lights,activate,lights,washroom
7327,1655,wavs/speakers/eBQAWmMg4gsLYLLa/80b6e490-450a-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Turn the temperature down in the washroom,decrease,heat,washroom
7328,14779,wavs/speakers/ppzZqYxGkESMdA5Az/d3d58900-4475-11e9-a9a5-5dbec3b8816a.wav,ppzZqYxGkESMdA5Az,Increase the heating in the washroom,increase,heat,washroom
7329,2827,wavs/speakers/8e5qRjN7dGuovkRY/9d9878d0-45a0-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Decrease sound levels,decrease,volume,none
7330,2047,wavs/speakers/oOK5kxoW7dskMbaK/03426630-44ea-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Increase the temperature in the kitchen,increase,heat,kitchen
7331,15901,wavs/speakers/R3mXwwoaX9IoRVKe/ae0a98d0-4549-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn sound down,decrease,volume,none
7332,1574,wavs/speakers/5BEzPgPKe8taG9OB/3affda40-457f-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn the heat down in the bathroom,decrease,heat,washroom
7333,634,wavs/speakers/7B4XmNppyrCK977p/ae66a170-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Increase the temperature in the bathroom,increase,heat,washroom
7334,13139,wavs/speakers/NWAAAQQZDXC5b9Mk/9d7e2aa0-444e-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Lights on in the kitchen,activate,lights,kitchen
7335,14387,wavs/speakers/oXjpaOq4wVUezb3x/3ef82080-4511-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Decrease audio volume,decrease,volume,none
7336,11415,wavs/speakers/M4ybygBlWqImBn9oZ/e78bdc30-454a-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,"It’s too loud, turn the volume down",decrease,volume,none
7337,9533,wavs/speakers/jgxq52DoPpsR9ZRx/30524df0-4519-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Bring some juice,bring,juice,none
7338,20298,wavs/speakers/xwpvGaaWl5c3G5N3/91b5f1b0-45b8-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Turn on the washroom lights,activate,lights,washroom
7339,5795,wavs/speakers/d2waAp3pEjiWgrDEY/87282760-451b-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Get me my shoes,bring,shoes,none
7340,5415,wavs/speakers/d2waAp3pEjiWgrDEY/1f24c440-450f-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Make the music softer,decrease,volume,none
7341,15597,wavs/speakers/R3mexpM2YAtdPbL7/1f3bc1f0-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn the kitchen lights on,activate,lights,kitchen
7342,9100,wavs/speakers/Gym5dABePPHA8mZK9/6298eb80-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Decrease the temperature in the kitchen,decrease,heat,kitchen
